"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MUS","Mauritius","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MUS","Mauritius","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MDA","Republic of Moldova","2012","2012",,"a","Category not applicable"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MDA","Republic of Moldova","2013","2013",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MDA","Republic of Moldova","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MDA","Republic of Moldova","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MDA","Republic of Moldova","2016","2016",,"a","Category not applicable"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MDA","Republic of Moldova","2017","2017",,"a","Category not applicable"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MNG","Mongolia","2011","2011",92.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MNG","Mongolia","2012","2012",92.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MNG","Mongolia","2013","2013",42.9,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MNG","Mongolia","2014","2014",92.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MNG","Mongolia","2015","2015",7.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MNG","Mongolia","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MNG","Mongolia","2017","2017",21.8,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MAR","Morocco","2011","2011",4.2,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MAR","Morocco","2012","2012",18.2,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MAR","Morocco","2013","2013",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MAR","Morocco","2014","2014",5.9,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MAR","Morocco","2015","2015",11.1,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MAR","Morocco","2016","2016",33.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MAR","Morocco","2017","2017",16.2,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","NER","Niger","2011","2011",66.7,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","OMN","Oman","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","OMN","Oman","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","PAK","Pakistan","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","PAK","Pakistan","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","ROU","Romania","2011","2011",29.4,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","ROU","Romania","2012","2012",47.4,"‡","UIS Estimation"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","ROU","Romania","2013","2013",29.7,"‡","UIS Estimation"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","ROU","Romania","2014","2014",26.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","ROU","Romania","2015","2015",26.9,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","ROU","Romania","2016","2016",18.8,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","ROU","Romania","2017","2017",39.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","SVN","Slovenia","2011","2011",26.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","SVN","Slovenia","2014","2014",16.7,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","SVN","Slovenia","2015","2015",25,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","SVN","Slovenia","2016","2016",40,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","SVN","Slovenia","2017","2017",42.9,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","ZAF","South Africa","2011","2011",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","ZAF","South Africa","2012","2012",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","ZAF","South Africa","2013","2013",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","ZAF","South Africa","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","ZAF","South Africa","2015","2015",4.5,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","TJK","Tajikistan","2012","2012",88.9,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","TJK","Tajikistan","2013","2013",55.6,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","UKR","Ukraine","2011","2011",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","UKR","Ukraine","2012","2012",42.9,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","UKR","Ukraine","2013","2013",8.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","UKR","Ukraine","2014","2014",57.1,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","UKR","Ukraine","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","UKR","Ukraine","2016","2016",15,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","UKR","Ukraine","2017","2017",15.8,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MAC","China, Macao Special Administrative Region","2011","2011",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MAC","China, Macao Special Administrative Region","2012","2012",,"n","Magnitude nil or negligible"
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MAC","China, Macao Special Administrative Region","2013","2013",25,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MAC","China, Macao Special Administrative Region","2014","2014",12.5,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MAC","China, Macao Special Administrative Region","2015","2015",42.9,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MAC","China, Macao Special Administrative Region","2016","2016",14.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","MAC","China, Macao Special Administrative Region","2017","2017",20,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","SRB","Serbia","2011","2011",41.4,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","SRB","Serbia","2012","2012",37.9,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","SRB","Serbia","2013","2013",55.6,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","SRB","Serbia","2014","2014",34.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","SRB","Serbia","2015","2015",34.3,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","SRB","Serbia","2016","2016",34.2,,
"FPFPROD_NADOC","Percentage of feature films produced that are documentaries ","SRB","Serbia","2017","2017",44.4,,
